City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Coihaique,NP,2022-01-19 22:28:34,26.8865,88.0718,43.18,69,30,4.0
383,Coihaique,CA,2022-01-19 22:28:35,50.6996,-127.4199,48.76,93,100,20.71
384,Coihaique,AU,2022-01-19 22:28:35,-20.7333,139.5,76.77,94,40,4.61
385,Coihaique,AU,2022-01-19 22:25:25,-23.7,133.8833,80.22,61,40,5.01
386,Coihaique,SO,2022-01-19 22:28:35,5.3505,48.5268,77.72,78,83,16.78
387,Coihaique,ID,2022-01-19 22:28:36,-7.3817,108.2082,71.35,94,99,1.83
388,Coihaique,RO,2022-01-19 22:28:36,44.85,26.9167,29.64,62,8,8.52
389,Coihaique,SE,2022-01-19 22:28:36,59.2741,15.2066,32.18,57,100,29.93
390,Coihaique,IS,2022-01-19 22:28:37,66.0449,-17.3389,28.31,74,99,15.59
391,Coihaique,RU,2022-01-19 22:28:37,60.4667,166.1,-17.77,83,3,9.17
392,Coihaique,MX,2022-01-19 22:27:38,20.7,-105.2,76.23,73,100,8.05
393,Coihaique,RU,2022-01-19 22:28:37,64.75,177.4833,-34.01,65,46,5.99
394,Coihaique,JP,2022-01-19 22:28:38,26.1842,127.7558,58.28,70,75,5.75
395,Coihaique,CA,2022-01-19 22:28:38,50.1001,-91.917,-10.82,70,20,11.5
396,Coihaique,CN,2022-01-19 22:28:38,35.6003,103.2064,30.79,40,83,1.83
397,Coihaique,ID,2022-01-19 22:28:39,-6.3424,106.1045,73.56,94,90,3.78
398,Coihaique,ID,2022-01-19 22:28:39,-2.8833,108.2667,75.63,87,100,10.69
399,Coihaique,EG,2022-01-19 22:28:39,26.7693,31.5021,52.12,62,70,9.26
400,Coihaique,CD,2022-01-19 22:28:40,0.0487,18.2603,74.64,59,100,1.77
401,Coihaique,AU,2022-01-19 22:28:40,-34.7333,135.8667,71.51,73,0,13.42
402,Coihaique,US,2022-01-19 22:28:40,55.3422,-131.6461,44.58,87,100,18.41
403,Coihaique,ID,2022-01-19 22:28:41,-9.6567,120.2641,76.15,86,100,6.51
404,Coihaique,IN,2022-01-19 22:28:41,18.15,74.5833,66.7,43,87,3.06
405,Coihaique,SR,2022-01-19 22:28:41,5.8833,-56.3167,76.14,90,28,11.3
406,Coihaique,NO,2022-01-19 22:28:42,69.0125,23.0412,3.27,96,76,5.93
407,Coihaique,MX,2022-01-19 22:28:42,30.4833,-115.95,62.8,72,16,13.69
408,Coihaique,MR,2022-01-19 22:28:42,20.5022,-10.0711,65.64,13,0,12.21
409,Coihaique,SD,2022-01-19 22:28:43,13.6017,26.6876,54.91,24,0,17.25
410,Coihaique,PE,2022-01-19 22:28:43,-5.5569,-80.8222,80.35,57,100,17.36
411,Coihaique,ML,2022-01-19 22:28:43,20.1986,1.0114,60.22,24,4,12.21
412,Coihaique,MG,2022-01-19 22:28:44,-17.0167,48.5833,65.82,96,100,6.04
413,Coihaique,SD,2022-01-19 22:28:44,14.2,24.6667,51.49,27,0,11.7
414,Coihaique,AU,2022-01-19 22:26:49,-16.9167,145.7667,86.11,74,99,11.5
415,Coihaique,CF,2022-01-19 22:28:44,7.6994,18.629,71.62,23,31,5.73
416,Coihaique,RU,2022-01-19 22:28:45,51.3223,42.7678,-2.33,100,100,4.29
417,Coihaique,RU,2022-01-19 22:28:45,56.257,37.9954,22.8,95,100,10.58
418,Coihaique,IN,2022-01-19 22:29:45,27.5833,91.8667,23.04,78,71,6.49
419,Coihaique,SB,2022-01-19 22:29:46,-8.103,156.8419,83.37,73,95,2.66
420,Coihaique,US,2022-01-19 22:29:46,35.1186,-120.5907,70.21,46,0,5.99
421,Coihaique,AU,2022-01-19 22:29:46,-20.0167,148.2333,79.02,69,58,14.43
422,Coihaique,JP,2022-01-19 22:29:47,35.7333,140.8333,25.2,50,79,3.49
423,Coihaique,KE,2022-01-19 22:29:47,3.1191,35.5973,83.16,51,16,1.19
424,Coihaique,PE,2022-01-19 22:25:00,-9.0853,-78.5783,75.27,73,19,11.92
425,Coihaique,BR,2022-01-19 22:29:47,-1.9608,-48.1967,73.76,97,80,3.38
426,Coihaique,BR,2022-01-19 22:29:48,-3.41,-39.0306,82.42,82,22,11.5
427,Coihaique,SV,2022-01-19 22:29:48,13.1969,-88.0544,94.89,36,0,3.94
428,Coihaique,MX,2022-01-19 22:29:48,20.8667,-90.4,76.68,61,0,10.42
429,Coihaique,CN,2022-01-19 22:29:06,27.3167,103.7167,41.4,85,96,0.89
430,Coihaique,BR,2022-01-19 22:29:49,-18.755,-40.8908,75.18,86,20,4.32
431,Coihaique,AF,2022-01-19 22:29:49,30.15,62.6,53.74,50,1,3.33
432,Coihaique,NO,2022-01-19 22:29:49,70.3705,31.1107,26.35,72,53,20.09
433,Coihaique,GB,2022-01-19 22:29:50,58.2093,-6.3865,39.16,77,100,1.01
434,Coihaique,NO,2022-01-19 22:29:50,70.8578,29.0864,30.15,86,100,24.16
435,Coihaique,US,2022-01-19 22:29:50,59.6425,-151.5483,29.77,89,100,0.0
436,Coihaique,CO,2022-01-19 22:29:51,2.1837,-73.7849,82.99,62,100,1.3
437,Coihaique,CA,2022-01-19 22:29:51,54.7682,-101.865,-7.83,90,62,6.38
438,Coihaique,CN,2022-01-19 22:29:51,42.1167,118.7833,5.97,52,7,1.28
439,Coihaique,CA,2022-01-19 22:29:52,50.1333,-101.6677,-13.36,91,6,10.31
440,Coihaique,PE,2022-01-19 22:29:52,-15.6383,-71.6011,52.36,74,96,9.19
441,Coihaique,TH,2022-01-19 22:29:52,8.0,98.25,73.62,88,20,1.14
442,Coihaique,RU,2022-01-19 22:29:53,56.45,138.1667,-1.07,73,100,6.44
443,Coihaique,US,2022-01-19 22:25:32,20.8947,-156.47,83.46,71,40,13.8
444,Coihaique,ID,2022-01-19 22:29:53,-2.5833,115.3833,73.36,95,100,1.43
445,Coihaique,AT,2022-01-19 22:29:53,46.8289,12.769,32.9,86,29,3.42
446,Coihaique,ID,2022-01-19 22:29:54,-8.4667,140.3333,77.02,93,100,7.34
447,Coihaique,US,2022-01-19 22:29:54,37.7799,-121.978,65.91,59,0,1.99
448,Coihaique,US,2022-01-19 22:29:55,46.4083,-105.8406,13.51,60,0,5.75
449,Coihaique,MV,2022-01-19 22:29:55,5.6667,73.0,80.92,72,63,11.36
450,Coihaique,SL,2022-01-19 22:29:55,7.6244,-11.8332,74.84,88,23,2.1
451,Coihaique,MR,2022-01-19 22:29:56,20.5169,-13.0499,72.63,10,0,9.44
452,Coihaique,RU,2022-01-19 22:29:56,67.45,153.6833,-42.27,100,51,1.83
453,Coihaique,MN,2022-01-19 22:29:57,48.8125,103.5347,4.48,96,99,2.17
454,Coihaique,AR,2022-01-19 22:29:59,-33.295,-66.3356,76.23,50,89,6.96
455,Coihaique,IR,2022-01-19 22:29:59,37.0765,57.5101,24.46,33,0,5.57
456,Coihaique,JM,2022-01-19 22:30:00,17.8815,-76.4093,83.82,76,8,12.73
457,Coihaique,IN,2022-01-19 22:30:00,34.1667,77.5833,3.56,87,87,2.64
458,Coihaique,PK,2022-01-19 22:30:01,28.8947,64.4101,58.44,69,54,4.83
459,Coihaique,CA,2022-01-19 22:30:02,44.5462,-78.542,31.87,86,98,14.67
460,Coihaique,CN,2022-01-19 22:30:02,32.4933,119.9106,37.89,77,7,9.42
461,Coihaique,BR,2022-01-19 22:30:03,-6.2222,-57.7528,76.8,89,87,2.53
462,Coihaique,CA,2022-01-19 22:30:04,50.0333,-113.5852,24.78,73,32,7.74
463,Coihaique,CA,2022-01-19 22:30:05,49.8496,-124.5361,46.08,93,100,8.05
464,Coihaique,US,2022-01-19 22:30:13,64.8569,-147.8028,7.59,81,75,3.44
465,Coihaique,RU,2022-01-19 22:31:06,63.05,179.3167,-21.37,89,9,9.57
466,Coihaique,SS,2022-01-19 22:31:06,9.2333,29.8333,71.64,22,52,8.7
467,Coihaique,MZ,2022-01-19 22:31:07,-19.6094,34.7431,80.11,72,7,3.33
468,Coihaique,PG,2022-01-19 22:31:07,-6.2167,155.6333,83.3,74,93,6.82
469,Coihaique,RU,2022-01-19 22:31:07,49.5776,111.9753,0.03,98,100,1.72
470,Coihaique,IR,2022-01-19 22:31:08,28.2211,61.2158,49.96,92,2,6.64
471,Coihaique,CN,2022-01-19 22:31:08,39.8161,109.9776,22.01,44,0,11.07
472,Coihaique,ME,2022-01-19 22:31:08,42.7731,18.9445,35.47,74,2,2.37
473,Coihaique,SA,2022-01-19 22:31:09,26.326,43.975,48.65,48,0,4.45
474,Coihaique,CA,2022-01-19 22:28:08,52.7834,-108.2847,-13.59,76,0,5.75
475,Coihaique,KZ,2022-01-19 22:31:09,46.844,74.9804,17.58,90,100,16.08
476,Coihaique,GF,2022-01-19 22:31:09,4.25,-54.3833,72.9,98,59,3.38
477,Coihaique,CL,2022-01-19 22:28:24,-30.5983,-71.2003,79.83,26,0,8.34
478,Coihaique,RU,2022-01-19 22:31:10,54.0257,44.4191,-1.97,100,99,5.21
479,Coihaique,CA,2022-01-19 22:31:10,47.0999,-55.765,27.99,66,99,27.56
480,Coihaique,IN,2022-01-19 22:31:11,28.25,77.0667,52.03,69,4,1.25
481,Coihaique,SL,2022-01-19 22:31:11,7.5264,-12.505,79.52,79,15,7.47
482,Coihaique,MX,2022-01-19 22:31:11,27.85,-101.1167,83.1,17,46,12.39
483,Coihaique,MG,2022-01-19 22:31:11,-25.1667,45.05,71.6,74,43,8.84
484,Coihaique,ML,2022-01-19 22:31:12,18.4411,1.4078,59.9,23,0,11.5
485,Coihaique,CN,2022-01-19 22:31:12,33.4474,112.7142,30.6,79,37,12.12
486,Coihaique,SA,2022-01-19 22:31:13,17.4924,44.1277,59.65,70,1,1.23
487,Coihaique,CA,2022-01-19 22:31:13,44.6169,-65.7655,38.71,80,100,22.24
488,Coihaique,GL,2022-01-19 22:31:13,60.9167,-46.05,50.22,96,100,13.53
489,Coihaique,EG,2022-01-19 22:31:14,31.4044,30.4164,53.42,51,38,14.54
490,Coihaique,AU,2022-01-19 22:31:14,-35.3378,143.5544,74.62,38,0,17.25
491,Coihaique,ID,2022-01-19 22:31:14,-9.8607,124.284,66.69,97,100,1.52
492,Coihaique,BR,2022-01-19 22:31:15,-2.9248,-39.9167,79.61,82,25,13.98
493,Coihaique,BB,2022-01-19 22:31:15,13.0667,-59.5333,78.89,73,75,18.41
494,Coihaique,SB,2022-01-19 22:27:29,-9.4333,159.95,83.77,72,65,2.35
495,Coihaique,NE,2022-01-19 22:31:16,18.7369,7.3853,55.96,27,0,7.45
496,Coihaique,US,2022-01-19 22:31:16,43.2128,-75.4557,42.94,68,100,6.91
497,Coihaique,KZ,2022-01-19 22:31:16,43.9098,67.2495,25.11,91,100,8.99
498,Coihaique,BR,2022-01-19 22:31:17,-7.2586,-64.7981,78.53,88,97,3.24
499,Coihaique,US,2022-01-19 22:31:17,37.1041,-113.5841,61.63,35,0,1.99
500,Coihaique,SN,2022-01-19 22:30:20,14.6937,-17.4441,76.08,88,5,6.91
501,Coihaique,BR,2022-01-19 22:31:17,-30.0392,-52.8939,89.42,41,60,6.11
502,Coihaique,KZ,2022-01-19 22:31:18,48.5872,57.1869,0.79,92,96,8.66
503,Coihaique,IS,2022-01-19 22:31:18,63.863,-21.1481,32.0,76,68,8.63
504,Coihaique,SD,2022-01-19 22:31:19,19.1059,37.3321,67.08,52,1,12.62
505,Coihaique,AU,2022-01-19 22:31:19,-37.5662,143.8496,66.97,44,1,1.21
506,Coihaique,AR,2022-01-19 22:31:19,-34.6417,-60.4739,79.81,91,99,10.36
507,Coihaique,BB,2022-01-19 22:31:20,13.25,-59.65,79.41,76,14,20.27
508,Coihaique,TR,2022-01-19 22:32:20,38.7373,34.0387,12.45,89,11,4.56
509,Coihaique,KZ,2022-01-19 22:32:21,49.7386,84.2719,23.05,97,100,3.36
510,Coihaique,BR,2022-01-19 22:32:21,-28.24,-48.6703,82.81,91,0,10.92
511,Coihaique,US,2022-01-19 22:29:10,36.6777,-121.6555,68.0,64,0,8.05
512,Coihaique,US,2022-01-19 22:32:22,37.4636,-122.4286,67.62,73,0,1.01
513,Coihaique,TD,2022-01-19 22:32:22,13.2954,19.6966,62.58,21,2,14.7
514,Coihaique,RO,2022-01-19 22:32:22,46.4333,26.4,22.28,84,22,7.63
515,Coihaique,NZ,2022-01-19 22:32:23,-45.8742,170.5036,58.8,62,89,11.99
516,Coihaique,US,2022-01-19 22:32:23,34.9745,-92.0165,53.33,89,100,12.66
517,Coihaique,KZ,2022-01-19 22:32:24,49.705,72.7047,-1.62,93,7,7.49
518,Coihaique,IN,2022-01-19 22:32:24,16.5833,82.0167,64.38,95,69,0.58
519,Coihaique,CN,2022-01-19 22:32:24,27.2315,111.4525,45.73,92,100,3.98
520,Coihaique,MU,2022-01-19 22:32:24,-19.9842,57.6142,80.47,87,100,13.06
521,Coihaique,IS,2022-01-19 22:32:25,64.8945,-23.7142,39.31,85,100,17.2
522,Coihaique,US,2022-01-19 22:32:25,28.017,-97.5169,88.21,28,28,6.4
523,Coihaique,BR,2022-01-19 22:32:26,-6.0911,-35.2086,82.78,74,85,8.86
524,Coihaique,SN,2022-01-19 22:32:26,15.6175,-13.3303,75.2,38,0,4.61
525,Coihaique,RU,2022-01-19 22:32:27,50.7587,59.5386,-6.2,100,100,5.61
526,Coihaique,US,2022-01-19 22:32:27,47.4874,-117.5758,37.74,94,100,5.75
527,Coihaique,RU,2022-01-19 22:28:11,56.1325,101.6142,7.29,99,95,3.18
528,Coihaique,SB,2022-01-19 22:32:27,-8.145,159.5921,83.66,78,93,4.07
529,Coihaique,PH,2022-01-19 22:32:28,8.9603,117.5828,77.79,85,92,7.14
530,Coihaique,RU,2022-01-19 22:32:28,50.5994,97.5228,0.0,99,85,1.66
531,Coihaique,RU,2022-01-19 22:32:28,58.6978,81.4825,9.1,95,92,7.45
532,Coihaique,US,2022-01-19 22:32:29,32.7701,-108.2803,49.96,61,0,11.01
533,Coihaique,US,2022-01-19 22:30:54,64.8378,-147.7164,7.61,81,75,0.0
534,Coihaique,PH,2022-01-19 22:32:29,10.9995,122.6711,73.74,95,82,6.8
535,Coihaique,TR,2022-01-19 22:32:29,40.2281,27.2422,33.06,55,2,6.42
536,Coihaique,IR,2022-01-19 22:32:30,29.106,58.357,50.25,45,0,1.52
537,Coihaique,RU,2022-01-19 22:32:30,66.3167,-179.1667,-17.46,76,1,8.34
538,Coihaique,CA,2022-01-19 22:32:31,43.7501,-81.7165,26.92,63,100,17.27
539,Coihaique,RU,2022-01-19 22:32:31,51.8462,109.9097,-3.66,98,100,1.59
540,Coihaique,GH,2022-01-19 22:32:31,11.0616,-0.2417,70.61,18,0,8.84
541,Coihaique,SY,2022-01-19 22:32:32,35.0113,37.0532,31.66,52,43,10.69
542,Coihaique,IR,2022-01-19 22:32:32,25.2919,60.643,71.8,87,11,13.29
543,Coihaique,CN,2022-01-19 22:32:32,39.4547,75.9797,24.01,50,39,8.95
544,Coihaique,MY,2022-01-19 22:32:33,4.4818,118.6112,73.6,90,100,6.22
545,Coihaique,GP,2022-01-19 22:32:33,16.3324,-61.6979,77.04,78,0,9.22
546,Coihaique,NA,2022-01-19 22:32:34,-22.116,14.2845,68.86,88,99,9.37
547,Coihaique,BY,2022-01-19 22:32:34,55.4624,29.9816,30.25,93,100,11.18
548,Coihaique,ID,2022-01-19 22:32:34,-0.0333,109.3333,75.18,100,100,2.3
549,Coihaique,GA,2022-01-19 22:32:35,-0.7193,8.7815,79.39,80,100,5.93
550,Coihaique,IN,2022-01-19 22:32:35,17.65,83.2667,70.32,74,69,1.86
551,Coihaique,PE,2022-01-19 22:32:35,-7.8447,-79.1469,72.14,68,47,9.51
552,Coihaique,PL,2022-01-19 22:32:36,53.9208,19.0307,39.42,84,100,20.11
553,Coihaique,GH,2022-01-19 22:32:36,4.8699,-2.2405,79.38,80,12,5.64
554,Coihaique,SY,2022-01-19 22:32:36,35.3029,37.1841,33.37,44,20,23.47
555,Coihaique,CA,2022-01-19 22:29:08,55.2999,-123.1698,8.82,85,100,0.0
556,Coihaique,RU,2022-01-19 22:33:37,45.2333,147.8833,25.63,79,97,17.16
557,Coihaique,KZ,2022-01-19 22:33:37,49.6311,72.8539,-1.82,95,6,6.78
558,Coihaique,BR,2022-01-19 22:33:37,-7.3619,-46.6172,73.11,88,79,4.12
559,Coihaique,PE,2022-01-19 22:33:38,-12.6,-69.1833,78.94,84,99,0.74
560,Coihaique,UZ,2022-01-19 22:33:38,40.4272,71.7189,38.12,70,75,4.61
561,Coihaique,GR,2022-01-19 22:33:39,37.8333,24.9333,43.36,53,26,2.37
562,Coihaique,RU,2022-01-19 22:33:39,63.7553,121.6247,-12.91,100,99,3.2
563,Coihaique,RU,2022-01-19 22:33:39,48.0448,40.045,23.14,98,86,4.9
564,Coihaique,IT,2022-01-19 22:33:40,46.6166,10.7002,33.26,79,4,3.31
565,Coihaique,CD,2022-01-19 22:33:40,-0.2167,20.8667,72.18,74,86,0.89
566,Coihaique,AU,2022-01-19 22:33:40,-36.0833,146.9167,70.32,74,0,8.05
567,Coihaique,CN,2022-01-19 22:33:41,40.125,116.6453,21.15,63,100,6.71
568,Coihaique,RU,2022-01-19 22:33:41,65.75,150.85,-35.55,95,22,6.93
569,Coihaique,RU,2022-01-19 22:33:42,65.5833,-171.0,-16.4,93,26,8.59
570,Coihaique,JP,2022-01-19 22:33:42,26.1247,127.6694,59.02,67,75,6.91
571,Coihaique,BO,2022-01-19 22:33:42,-17.8,-63.1667,87.85,58,40,10.36
572,Coihaique,MV,2022-01-19 22:33:43,2.9167,73.5667,81.28,75,65,12.03
573,Coihaique,RU,2022-01-19 22:33:43,50.5167,115.1333,-14.62,99,64,1.48
574,Coihaique,MZ,2022-01-19 22:33:43,-24.7117,33.8828,69.78,82,24,4.45
